OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU
1,ALBERTA,AB,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
2,NWT,NT,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
3,YUKON,YT,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
4,SASKATCHEWAN,SK,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
5,PEI,PE,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
6,ONTARIO,ON,1,2020/01/25 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
7,NEW BRUNSWICK,NB,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
8,REPATRIATED,RC,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
9,NOVA SCOTIA,NS,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
10,NL,NL,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
11,MANITOBA,MB,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
12,BC,BC,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
13,NUNAVUT,NU,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
14,QUEBEC,QC,0,2020/01/25 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1177,CANADA,CA,1,2020/01/25 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
15,PEI,PE,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
16,NWT,NT,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
17,ONTARIO,ON,0,2020/01/26 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
18,YUKON,YT,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
19,SASKATCHEWAN,SK,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
20,QUEBEC,QC,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
21,REPATRIATED,RC,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
22,BC,BC,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
23,NL,NL,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
24,MANITOBA,MB,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
25,ALBERTA,AB,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
26,NUNAVUT,NU,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
27,NOVA SCOTIA,NS,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
28,NEW BRUNSWICK,NB,0,2020/01/26 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1178,CANADA,CA,0,2020/01/26 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
29,PEI,PE,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
30,NWT,NT,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
31,ONTARIO,ON,1,2020/01/27 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
32,YUKON,YT,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
33,REPATRIATED,RC,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
34,QUEBEC,QC,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
35,SASKATCHEWAN,SK,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
36,ALBERTA,AB,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
37,NL,NL,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
38,NEW BRUNSWICK,NB,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
39,BC,BC,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
40,NUNAVUT,NU,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
41,NOVA SCOTIA,NS,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
42,MANITOBA,MB,0,2020/01/27 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1179,CANADA,CA,1,2020/01/27 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
43,ONTARIO,ON,0,2020/01/28 12:00:00+00,2,0,0,0,0,0,0,2,0,,,,
44,YUKON,YT,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
45,SASKATCHEWAN,SK,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
46,REPATRIATED,RC,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
47,QUEBEC,QC,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
48,PEI,PE,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
49,NWT,NT,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
50,NUNAVUT,NU,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
51,NEW BRUNSWICK,NB,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
52,MANITOBA,MB,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
53,BC,BC,1,2020/01/28 12:00:00+00,1,0,0,0,0,0,0,1,1,,,,
54,ALBERTA,AB,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
55,NOVA SCOTIA,NS,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
56,NL,NL,0,2020/01/28 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1180,CANADA,CA,1,2020/01/28 12:00:00+00,3,0,0,0,0,0,0,3,1,,,,
57,PEI,PE,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
58,ONTARIO,ON,0,2020/01/29 12:00:00+00,2,0,0,0,0,0,0,2,0,,,,
59,YUKON,YT,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
60,SASKATCHEWAN,SK,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
61,REPATRIATED,RC,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
62,NWT,NT,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
63,QUEBEC,QC,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
64,NOVA SCOTIA,NS,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
65,NEW BRUNSWICK,NB,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
66,MANITOBA,MB,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
67,NUNAVUT,NU,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
68,BC,BC,0,2020/01/29 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
69,ALBERTA,AB,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
70,NL,NL,0,2020/01/29 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1181,CANADA,CA,0,2020/01/29 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
71,YUKON,YT,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
72,SASKATCHEWAN,SK,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
73,REPATRIATED,RC,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
74,QUEBEC,QC,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
75,PEI,PE,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
76,ONTARIO,ON,0,2020/01/30 12:00:00+00,2,0,0,0,0,0,0,2,0,,,,
77,NWT,NT,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
78,NUNAVUT,NU,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
79,NOVA SCOTIA,NS,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
80,NL,NL,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
81,NEW BRUNSWICK,NB,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
82,MANITOBA,MB,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
83,BC,BC,0,2020/01/30 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
84,ALBERTA,AB,0,2020/01/30 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1182,CANADA,CA,0,2020/01/30 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
85,SASKATCHEWAN,SK,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
86,REPATRIATED,RC,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
87,QUEBEC,QC,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
88,PEI,PE,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
89,ONTARIO,ON,1,2020/01/31 12:00:00+00,3,0,0,0,0,0,0,3,1,,,,
90,NWT,NT,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
91,YUKON,YT,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
92,NOVA SCOTIA,NS,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
93,NL,NL,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
94,NEW BRUNSWICK,NB,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
95,MANITOBA,MB,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
96,BC,BC,0,2020/01/31 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
97,ALBERTA,AB,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
98,NUNAVUT,NU,0,2020/01/31 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1183,CANADA,CA,1,2020/01/31 12:00:00+00,4,0,0,0,0,0,0,4,1,,,,
99,SASKATCHEWAN,SK,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
100,REPATRIATED,RC,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
101,QUEBEC,QC,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
102,PEI,PE,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
103,ONTARIO,ON,0,2020/02/01 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
104,NWT,NT,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
105,YUKON,YT,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
106,NOVA SCOTIA,NS,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
107,NL,NL,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
108,NEW BRUNSWICK,NB,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
109,MANITOBA,MB,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
110,BC,BC,0,2020/02/01 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
111,ALBERTA,AB,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
112,NUNAVUT,NU,0,2020/02/01 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1184,CANADA,CA,0,2020/02/01 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
113,ONTARIO,ON,0,2020/02/02 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
114,YUKON,YT,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
115,SASKATCHEWAN,SK,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
116,REPATRIATED,RC,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
117,QUEBEC,QC,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
118,PEI,PE,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
119,NWT,NT,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
120,NUNAVUT,NU,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
121,NEW BRUNSWICK,NB,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
122,MANITOBA,MB,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
123,BC,BC,0,2020/02/02 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
124,ALBERTA,AB,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
125,NOVA SCOTIA,NS,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
126,NL,NL,0,2020/02/02 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1185,CANADA,CA,0,2020/02/02 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
127,PEI,PE,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
128,ONTARIO,ON,0,2020/02/03 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
129,YUKON,YT,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
130,NWT,NT,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
131,REPATRIATED,RC,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
132,QUEBEC,QC,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
133,SASKATCHEWAN,SK,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
134,BC,BC,0,2020/02/03 12:00:00+00,1,0,0,0,0,0,0,1,0,,,,
135,NL,NL,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
136,NEW BRUNSWICK,NB,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
137,NUNAVUT,NU,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
138,MANITOBA,MB,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
139,ALBERTA,AB,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
140,NOVA SCOTIA,NS,0,2020/02/03 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1186,CANADA,CA,0,2020/02/03 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
141,NWT,NT,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
142,YUKON,YT,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
143,SASKATCHEWAN,SK,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
144,REPATRIATED,RC,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
145,QUEBEC,QC,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
146,PEI,PE,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
147,ONTARIO,ON,0,2020/02/04 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
148,NL,NL,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
149,NEW BRUNSWICK,NB,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
150,MANITOBA,MB,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
151,BC,BC,1,2020/02/04 12:00:00+00,2,0,0,0,0,0,0,2,1,,,,
152,ALBERTA,AB,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
153,NUNAVUT,NU,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
154,NOVA SCOTIA,NS,0,2020/02/04 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1187,CANADA,CA,1,2020/02/04 12:00:00+00,5,0,0,0,0,0,0,5,1,,,,
155,PEI,PE,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
156,ONTARIO,ON,0,2020/02/05 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
157,YUKON,YT,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
158,SASKATCHEWAN,SK,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
159,REPATRIATED,RC,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
160,QUEBEC,QC,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
161,NWT,NT,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
162,NUNAVUT,NU,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
163,NL,NL,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
164,NEW BRUNSWICK,NB,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
165,MANITOBA,MB,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
166,BC,BC,0,2020/02/05 12:00:00+00,2,0,0,0,0,0,0,2,0,,,,
167,ALBERTA,AB,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
168,NOVA SCOTIA,NS,0,2020/02/05 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1188,CANADA,CA,0,2020/02/05 12:00:00+00,5,0,0,0,0,0,0,5,0,,,,
169,YUKON,YT,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
170,SASKATCHEWAN,SK,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
171,REPATRIATED,RC,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
172,QUEBEC,QC,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
173,PEI,PE,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
174,ONTARIO,ON,0,2020/02/06 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
175,NWT,NT,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
176,NUNAVUT,NU,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
177,NOVA SCOTIA,NS,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
178,NL,NL,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
179,NEW BRUNSWICK,NB,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
180,MANITOBA,MB,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
181,BC,BC,2,2020/02/06 12:00:00+00,4,0,0,0,0,0,0,4,2,,,,
182,ALBERTA,AB,0,2020/02/06 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1189,CANADA,CA,2,2020/02/06 12:00:00+00,7,0,0,0,0,0,0,7,2,,,,
183,SASKATCHEWAN,SK,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
184,REPATRIATED,RC,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
185,QUEBEC,QC,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
186,PEI,PE,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
187,ONTARIO,ON,0,2020/02/07 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
188,NWT,NT,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
189,YUKON,YT,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
190,NOVA SCOTIA,NS,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
191,NL,NL,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
192,NEW BRUNSWICK,NB,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
193,MANITOBA,MB,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
194,BC,BC,0,2020/02/07 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
195,ALBERTA,AB,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
196,NUNAVUT,NU,0,2020/02/07 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1190,CANADA,CA,0,2020/02/07 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
197,YUKON,YT,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
198,SASKATCHEWAN,SK,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
199,REPATRIATED,RC,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
200,QUEBEC,QC,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
201,PEI,PE,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
202,ONTARIO,ON,0,2020/02/08 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
203,NWT,NT,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
204,NUNAVUT,NU,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
205,NOVA SCOTIA,NS,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
206,NL,NL,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
207,NEW BRUNSWICK,NB,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
208,MANITOBA,MB,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
209,BC,BC,0,2020/02/08 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
210,ALBERTA,AB,0,2020/02/08 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1191,CANADA,CA,0,2020/02/08 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
211,SASKATCHEWAN,SK,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
212,REPATRIATED,RC,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
213,QUEBEC,QC,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
214,PEI,PE,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
215,ONTARIO,ON,0,2020/02/09 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
216,NWT,NT,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
217,YUKON,YT,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
218,NOVA SCOTIA,NS,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
219,NL,NL,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
220,NEW BRUNSWICK,NB,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
221,MANITOBA,MB,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
222,BC,BC,0,2020/02/09 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
223,ALBERTA,AB,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
224,NUNAVUT,NU,0,2020/02/09 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1192,CANADA,CA,0,2020/02/09 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
225,SASKATCHEWAN,SK,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
226,REPATRIATED,RC,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
227,QUEBEC,QC,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
228,PEI,PE,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
229,ONTARIO,ON,0,2020/02/10 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
230,NWT,NT,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
231,YUKON,YT,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
232,NOVA SCOTIA,NS,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
233,NL,NL,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
234,NEW BRUNSWICK,NB,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
235,MANITOBA,MB,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
236,BC,BC,0,2020/02/10 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
237,ALBERTA,AB,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
238,NUNAVUT,NU,0,2020/02/10 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1193,CANADA,CA,0,2020/02/10 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
239,ONTARIO,ON,0,2020/02/11 12:00:00+00,3,0,0,0,0,0,0,3,0,,,,
240,YUKON,YT,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
241,SASKATCHEWAN,SK,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
242,REPATRIATED,RC,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
243,QUEBEC,QC,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
244,PEI,PE,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
245,NWT,NT,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
246,NUNAVUT,NU,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
247,NEW BRUNSWICK,NB,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
248,MANITOBA,MB,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
249,BC,BC,0,2020/02/11 12:00:00+00,4,0,0,0,0,0,0,4,0,,,,
250,ALBERTA,AB,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
251,NOVA SCOTIA,NS,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
252,NL,NL,0,2020/02/11 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
1194,CANADA,CA,0,2020/02/11 12:00:00+00,7,0,0,0,0,0,0,7,0,,,,
253,PEI,PE,0,2020/02/12 12:00:00+00,0,0,0,0,0,0,0,0,0,,,,
254,ONTARIO,ON,0,2020/02/12 12:00:00+00,3,1,1,0,0,0,0,2,,,,,
